,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,gname,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,property,propextent,propextent_txt,propvalue,scite1,scite2,dbsource,INT_LOG,INT_ANY,related
121,197003100002,1970,3,10,,0,,217,United States,1,North America,Maryland,Cambridge,38.563122,-76.078063,"3/10/1970: An unidentified White middle-aged female was suspected of bombing the Dorchester County Courthouse in Cambridge, Maryland, United States where the trial for radical Black leader H. Rap Brown was originally scheduled to be held.  There were no casualties but the building sustained extensive damages.",0,1,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,,Dorchester County Courthouse,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Homer Bigart, ""Maryland Hunts Woman In Blast,"" New York Times, March 12, 1970.",Hewitt Project,-9,-9,
122,197003100003,1970,3,10,,0,,217,United States,1,North America,California,San Francisco,37.721897,-122.478209,"3/10/1970: Unknown perpetrators threw a Molotov cocktail into the office of Dr. Samuel Ichiye Hayakawa, the president of San Francisco State College, in San Francisco, California, United States.  The bomb failed to ignite.  The next day their were violent protests on campus against military recruiters on the SFSC campus.  Previously, S. I. Hayakawa took a hard line against student demonstrators.",0,0,0,7,Facility/Infrastructure Attack,1,Business,,,,Office of S. I. Hayakawa,217.0,Student Radicals,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""S. F. State Protest Ends, Off-Campus Rampage Blocked,"" Washington Post, March 11, 1970.",Hewitt Project,-9,-9,
123,197003110001,1970,3,11,,1,3/15/1970,30,Brazil,3,South America,Sao Paulo,Sao Paulo,-23.550711,-46.633475,,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",Japanese govt,"Nobico Okushi, Japanese consul general, Sao PAulo",101.0,Popular Revolutionary Vanguard (VPR),13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
124,197003110002,1970,3,11,,0,,217,United States,1,North America,Illinois,Champaign,40.102408000000004,-88.227159,"3/11/1970: Unknown perpetrators firebombed the Army and Air Force Recruiting Station at the University of Illinois, Champaign-Urbana, United States.  There were no casualties but the Recruiting Station was destroyed.",0,1,0,7,Facility/Infrastructure Attack,4,Military,28.0,Military Recruiting Station/Academy,Army and Air Force Recruiting Station,"Army and Air Force Recruiting Station, University of Illinois",217.0,Student Radicals,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Patrick D. Kennedy, ""Reactions Against the Vietnam War and Military-Related Targets on Campus: The University of Illinois as a Case Study, 1965-1972,"" Illinois Historical Journal, 1991.",Hewitt Project,-9,-9,
125,197003120001,1970,3,12,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.007124,,1,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,general telephone and electronics,217.0,Revolutionary Force 9,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),25000.0,,,PGIS,0,0,"197003120001, 197003120002, 197003120005"
126,197003120002,1970,3,12,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,,1,1,0,3,Bombing/Explosion,1,Business,4.0,Multinational Corporation,,IBM,217.0,Revolutionary Force 9,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),25000.0,,,PGIS,0,0,"197003120002, 197003120001, 197003120005"
127,197003120003,1970,3,12,,0,,217,United States,1,North America,Illinois,Chicago,41.88415,-87.632409,"3/12/1970:  In a series of two incidents that were possibly related, a bomb exploded underneath an empty police car parked in front of detective headquarters in Chicago, Illinois, United States.  There were no casualties but the car sustained minor damages.",1,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Chicago Police,Chicago Police Car,217.0,Black Nationalists,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bombs and Threats Jolt Cities,"" Washington Post, March 14, 1970.",Hewitt Project,-9,-9,"197003120003, 197003120004"
128,197003120004,1970,3,12,,0,,217,United States,1,North America,Illinois,Chicago,41.88415,-87.632409,"3/12/1970:  In a series of two incidents that were possibly related, a cherry bomb was thrown at an empty police car in Chicago, Illinois, United States, after two officers left the vehicle responding to a call for help.  There were no casualties but the car was damaged.",1,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Chicago Police,Chicago Police Car,217.0,Black Nationalists,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bombs and Threats Jolt Cities,"" Washington Post, March 14, 1970.",Hewitt Project,-9,-9,"197003120004, 197003120003"
129,197003120005,1970,3,12,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"3/12/1970: In a series of related attacks, the Revolutionary Force 9 claimed credit for the bombing of the Mobil Oil Company Building in Manhattan, New York, United States.  There were no casualties but the building sustained heavy structural damage.  The Revolutionary Force 9 claimed that the Mobil Oil Company was an ""enem(y) of human life"" because it profited off of the Vietnam War.",1,1,0,3,Bombing/Explosion,1,Business,1.0,Gas/Oil,Mobile Oil Company,Mobil Oil Company Building,217.0,Revolutionary Force 9,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,2.0,Major (likely > $1 million but < $1 billion),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Homar Bigart, ""Many Buildings Evacuated Here In Bomb Scares,"" New York Times, March 13, 1970.",Hewitt Project,0,0,"197003120005, 197003120001, 197003120002"
130,197003130001,1970,3,13,,0,,217,United States,1,North America,Wisconsin,Appleton,44.260288,-88.39745500000001,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators set off a firebomb at the R.O.T.C. Building at Lawrence University in Appleton, Wisconsin, United States.  There were no casualties but the building sustained damage to its walls",1,1,0,7,Facility/Infrastructure Attack,4,Military,28.0,Military Recruiting Station/Academy,R.O.T.C.,R.O.T.C. at Lawrence University,217.0,Student Radicals,8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Blasts and Threats Occur Across the U.S."" New York Times, March 14, 1970.",Hewitt Project,-9,-9,"197003130001, 197003130002"
131,197003130002,1970,3,13,,0,,217,United States,1,North America,Wisconsin,Appleton,44.268598,-88.42844000000001,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators threw two incendiary devices into Appleton West High School in Wisconsin, United States.  The firebombs caused a fire but there were no casualties.",1,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,49.0,School/University/Educational Building,,Appleton West High School,217.0,Student Radicals,8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Blasts and Threats Occur Across the U.S."" New York Times, March 14, 1970.",Hewitt Project,-9,-9,"197003130002, 197003130001"
132,197003140001,1970,3,14,,1,3/31/1970,65,Ethiopia,11,Sub-Saharan Africa,Unknown,Unknown,,,,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,National geographic society,Film crew,422.0,Eritrean Liberation Front,13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
133,197003140002,1970,3,14,,0,,60,Egypt,10,Middle East & North Africa,,Alexandria,31.198055600000004,29.9191667,,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,42.0,Aircraft (not at an airport),,United Arab Airlines Flight Antonov 24 Acft,60.0,Unknown,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,2.0,1,4.0,Unknown,,,,PGIS,-9,-9,
134,197003140003,1970,3,14,,0,,217,United States,1,North America,New York,New York City,40.609334000000004,-74.028722,"3/14/1970: Unknown perpetrators placed an explosive device outside of the U. S. Army Reserve Building in Fort Hamilton, New York, United States.  The device was discovered and disarmed.",0,0,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,US Military,Army Reserve Building,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
135,197003140004,1970,3,14,,1,3/15/1970,217,United States,1,North America,California,Long Beach,33.766725,-118.192399,"3/14/1970: Two crewmen on the SS Columbia Eagle, Clyde William McKay Jr. and Leonard Glatkowski, hijacked the ship which debarked from Long Beach, California, United States towards Thailand.  The ship was transporting munitions that were to be used by the US military in the Vietnam War.  Twenty four crewmen were released from the ship immediately after the hijacking while thirteen were held on board as the ship was diverted to Cambodia.  The next day the SS Columbia reached Cambodia and the two perpetrators attempted attain asylum.  After many negotiations, the ship and crew were allowed to return to the United States on April 8th and McKay and Glatkowski remained in Cambodia.",0,1,0,4,Hijacking,4,Military,32.0,Military Maritime,US Military,SS Columbia Eagle,217.0,Left-Wing Militants,7,Fake Weapons,,,0.0,0.0,0,,,,"""Mystery of the SS Columbia Eagle Hijacking,"" Vietnam Magazine, February, 2001.","Tad Szulc, ""U.S. Arms Ship to Thailand Seized by 'Men With Guns,'"" New York Times, March 16, 1970.",Hewitt Project,-9,-9,
136,197003150001,1970,3,15,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.46617,-66.106654,"3/15/1970: Unknown perpetrators detonated a bomb at a Kresge's Department Store in suburban San Juan, Puerto Rico.  There were no casualties and only minor damages were inflicted.  Kresge was an American owned company.",0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Department Store,Kresge's Department Store,217.0,Puerto Rican Nationalists,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"""San Juan Store Bombed,"" New York Times, March 16, 1970.","William Sater, ""Puerto Rican Terrorists: A Possible Threat to U.S. Energy Installations?,"" RAND, October 1981.",Hewitt Project,0,0,
137,197003150002,1970,3,15,,0,,217,United States,1,North America,Montana,Billings,45.783975,-108.505794,"3/15/1970: Unknown perpetrators detonated a bomb in the backseat of a parked police car in Billings, Montana, United States.  There were no casualties, however, the car was demolished.",0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Billings Police,Billings Police car,217.0,Unknown,6,Explosives/Bombs/Dynamite,15.0,Vehicle,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bomb Wrecks Police Car,"" New York Times, March 16, 1970.",Hewitt Project,-9,-9,
138,197003160001,1970,3,16,"March 16-17, 1970",0,,217,United States,1,North America,California,San Bernardino,34.105245000000004,-117.294124,"3/16/1970: Unknown perpetrators threw four firebombs at the house of Councilman Norris Gregory in San Bernardino, California, United States.  He received minor burns attempting to put out the fire and the house sustained an estimated $4,000 in damages.  Gregory was the first and only Black councilman in San Bernadino at the time.",0,1,0,7,Facility/Infrastructure Attack,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Black San Bernardino Councilman,Norris Gregory,217.0,White extremists,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,1.0,1,3.0,Minor (likely < $1 million),4000.0,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.",Hewitt Project,-9,-9,
139,197003170002,1970,3,17,,0,,217,United States,1,North America,California,Los Angeles,34.04773,-118.20470900000001,"3/17/1970: Suspected members of the Chicano Liberation Front detonated two bombs in administration offices at Roosevelt High School in Los Angeles, California, United States.  There were no casualties and the bombs caused little damage.",0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,"Roosevelt High School, Los Angeles","Administration offices, Roosevelt High School",217.0,Chicano Liberation Front,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"""Arsonists Blamed in $100,000 Roosevelt High School Blaze,"" Los Angeles Times, April 9, 1970.","Paul Houston and Franz Rodriguez, ""Chicano Militants Reportedly Claim 28 Bombings in L.A.,"" Los Angeles Times, August 14, 1971.",Hewitt Project,0,0,
140,197003180001,1970,3,18,,0,,217,United States,1,North America,Ohio,Lockland,39.226834999999994,-84.45330899999999,"3/18/1970: Unknown perpetrators detonated a bomb at a booster station of the Cincinnati Gas & Electric Company in Lockland, Ohio, United States.  There were no casualties but the transformer sustained extensive damage.",0,1,0,3,Bombing/Explosion,21,Utilities,,,Transformer,Cincinnati Gas & Electric Company Booster Station,217.0,Unknown,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
141,197003200001,1970,3,20,,0,,217,United States,1,North America,Oregon,Portland,45.511795,-122.675629,"3/20/1970: Unknown perpetrators placed two firebombs at the United States Army Reserve Training Center in Portland, Oregon, United States.  One bomb ignited but burnt out before causing any damage and the other bomb was found and dismantled.",0,0,0,3,Bombing/Explosion,4,Military,28.0,Military Recruiting Station/Academy,US Military,United States Army Reserve Training Center in Portland Oregon,217.0,White extremists,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,
142,197003200002,1970,3,20,,0,,217,United States,1,North America,Michigan,Detroit,42.331685,-83.047924,"3/20/1970: Unknown perpetrators shot and killed Burton I. Gordin, the director of the Michigan Civil Rights Commission, in a downtown garage in Detroit, Michigan, United States.  Police suspected that this incident might have been politically motivated as no money was stolen from Gordin's wallet.",0,1,0,1,Assassination,14,Private Citizens & Property,68.0,Named Civilian,Michigan Civil Rights Commission,Burton I. Gordin,217.0,White extremists,5,Firearms,5.0,Unknown Gun Type,1.0,0.0,0,,,,"Jerry M. Flint, ""Civil Rights Chief In Michigan Slain,"" New York Times, March 21, 1970.","""No Motive of Suspect Seen In Slaying of Rights Official,"" Washington Post, March 22, 1970.",Hewitt Project,-9,-9,
143,197003210001,1970,3,21,,0,,217,United States,1,North America,District of Columbia,Washington,38.897676000000004,-77.03653,"3/21/1970: In a series of related incidents, a letter bomb protesting the draft was sent to President Richard Nixon in Washington D.C., United States.  The bomb was intercepted and dismantled.",0,0,0,3,Bombing/Explosion,2,Government (General),17.0,Head of State,President of the United States,President Richard Nixon,217.0,Left-Wing Militants,6,Explosives/Bombs/Dynamite,9.0,Letter Bomb,0.0,0.0,0,,,,"George Lardner Jr. ""Bomb is Sent by Mail to Nixon Over Draft,"" Washington Post, April 26, 1970.",,Hewitt Project,-9,-9,
144,197003210002,1970,3,21,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for an incendiary device that ignited at Bloomingdale's Department Store in Manhattan, New York, United States.  There were no casualties but the firebomb caused minor damage.",1,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Department Store,Bloomingdale's Department Store,217.0,Puerto Rican Resistance Movement,8,Incendiary,20.0,Gasoline or Alcohol,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Robert D. McFadden, ""2 Stores Targets of Arson Devices,"" New York Times, March 22, 1970.",Hewitt Project,1,1,"197003210002, 197003210003"
145,197003210003,1970,3,21,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for two incendiary devices that ignited at Alexander's Department Store in Manhattan, New York, United States.  One person was injured but the firebomb caused minor damage.",1,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Department Store,Alexander's Department Store,217.0,Puerto Rican Resistance Movement,8,Incendiary,20.0,Gasoline or Alcohol,0.0,1.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Robert D. McFadden, ""2 Stores Targets of Arson Devices,"" New York Times, March 22, 1970.",Hewitt Project,1,1,"197003210003, 197003210002"
146,197003220001,1970,3,22,,0,,217,United States,1,North America,New York,New York City,40.844782,-73.864827,"3/22/1970: In a series of related attacks, a member of the Black Panther Party detonated a pipe bomb at the brokerage firm Nagler, Weissman & Co. in the Bronx, New York, United States.  There were no casualties but the door and windows of the building were damaged.",1,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Stock Brokerage,"Nagler, Weissman & Company",217.0,Black Panthers,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Michael Knight, ""15 at the Electric Circus Injured in Bomb Explosion,"" New York Times, March 23, 1970.",Hewitt Project,0,0,"197003220001, 197003220002, 197003220003"
147,197003220002,1970,3,22,,0,,217,United States,1,North America,New York,New York City,40.844782,-73.864827,"3/22/1970: In a series of related attacks, a member of the Black Panther Party placed a pipe bomb on the window ledge of Chase-Manhattan Bank in the Bronx, New York, United States.  Police discovered and disarmed the time bomb.",1,0,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Chase-Manhattan Bank,"Chase-Manhattan Bank, Bronx branch",217.0,Black Panthers,6,Explosives/Bombs/Dynamite,14.0,Time Fuse,0.0,0.0,0,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Michael Knight, ""15 at the Electric Circus Injured in Bomb Explosion,"" New York Times, March 23, 1970.",Hewitt Project,0,0,"197003220002, 197003220001, 197003220003"
148,197003220003,1970,3,22,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"3/22/1970: In a series of related attacks, a suspected member of the Black Panther Party detonated a pipe bomb at the Electric Circus Discotheque in Manhattan New York, United States.  Seventeen people were injured and the building sustained minor damages.",1,1,0,3,Bombing/Explosion,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Discotheque,Electric  Circus,217.0,Black Panthers,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,17.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Michael Knight, ""15 at the Electric Circus Injured in Bomb Explosion,"" New York Times, March 23, 1970.",Hewitt Project,0,0,"197003220003, 197003220001, 197003220002"
149,197003230001,1970,3,23,,0,,217,United States,1,North America,Florida,Orlando,28.538234999999997,-81.37738900000001,"3/23/1970: Unknown perpetrators detonated a bomb that destroyed the local headquarters of the United Brotherhood of Carpenters and Joiners union in Orlando, Florida, United States.  There were no causalities.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,82.0,Labor Union Related,United Brotherhood of Carpenters and Joiners,Local 1765 Orlando Headquarters,217.0,Strikers,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Union's Building Blasted,"" New York Times, March 23, 1970.",Hewitt Project,-9,-9,
150,197003240001,1970,3,24,,0,,160,Philippines,5,Southeast Asia,Pampanga,Angeles,15.153001999999999,120.59194199999999,,0,1,0,9,Unknown,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",U.S. Air Force,officer,217.0,Unknown,13,Unknown,,,1.0,0.0,0,,,,,,PGIS,-9,1,
151,197003240002,1970,3,24,,1,3/26/1970,58,Dominican Republic,2,Central America & Caribbean,,Santo Domingo,18.456792,-69.951164,,0,1,0,6,Hostage Taking (Kidnapping),4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",U.S. Air force,"Lt. Col. Donal J. Crowley, U.S. Air attache",217.0,Dominican Popular Movement (MPD),13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
152,197003240003,1970,3,24,,1,3/28/1970,11,Argentina,3,South America,Corrientes,Ituzaingo,-27.583246000000003,-56.683333999999995,,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",Paraguayan government,"Waldemar Sanchez, paraguayan consul, Buenos Aires",158.0,Argentine Liberation Front (FAL),13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
153,197003240004,1970,3,24,,0,,217,United States,1,North America,New York,New York City,40.78306,-73.971249,"3/24/1970: Unknown perpetrators tossed a bomb through the window of Joe's Restaurant in Manhattan, New York, United States after it closed.  There were no casualties, however, windows and furniture were damaged.",0,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/CafÈ,Restaurant,Joe's Restaurant,217.0,Unknown,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bomb Rips Another CafÈ in 'Village.'"" Washington Post, March 25, 1970.",Hewitt Project,-9,-9,
154,197003240005,1970,3,24,,0,,217,United States,1,North America,Ohio,Cleveland,41.508882,-81.611701,"3/24/1970: Unknown perpetrators detonated a pipe bomb at Auguste Rodin's Thinker statue that was located in front of the Cleveland Museum of Art in Ohio, United States.  There were no casualties, however, the statue was irrevocably damaged.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,81.0,Museum/Cultural Center/Cultural House,Cleveland Museum of Art,The Thinker statue,217.0,White extremists,6,Explosives/Bombs/Dynamite,28.0,Dynamite/TNT,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Damaged Rodin Work is Righted in Cleveland,"" New York Times, March 31, 1970.",Hewitt Project,-9,-9,
155,197003240006,1970,3,24,,0,,217,United States,1,North America,California,Richmond,37.93781,-122.34270900000001,"3/24/1970: Unknown perpetrators detonated a bomb outside of the home of a police officer in Richmond, California, United States.  There were no casualties, but the house sustained minor damages.",0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Richmond Police Officer,House of Police Officer,217.0,Black Nationalists,6,Explosives/Bombs/Dynamite,17.0,Other Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,Hewitt Project,-9,-9,
156,197003270001,1970,3,27,,0,,217,United States,1,North America,California,San Francisco,37.777125,-122.41964399999999,"3/27/1970: Unknown perpetrators detonated a bomb at the Trovatore Tavern in San Francisco, California, United States.  The Tavern was across the street from the Hall of Justice and frequented by police officers.  There were no casualties, however, the building sustained $5,000 in damages.",0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,San Francisco Police Department,San Francisco Police Officers frequenting Trovatore Tavern,217.0,Black Nationalists,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,3.0,Minor (likely < $1 million),5000.0,"""S.F. Tavern Is Bombed Near Police Station,"" Washington Post, March 28, 1970.","""Guerrilla Acts of Sabotage and Terrorism in the United States 1965-1970,"" Scanlan's Magazine, January 1971.",Hewitt Project,-9,-9,
157,197003290001,1970,3,29,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.6037,-58.381503,,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),45.0,"Diplomatic Personnel (outside of embassy, consulate)",USSR,"Yuri Pivovarov, commercial attache",359.0,Argentine National Organization Movement (MANO),13,Unknown,,,0.0,0.0,0,,,,,,PGIS,0,1,
158,197003290002,1970,3,29,,0,,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,33.888628999999995,35.495478999999996,,0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),46.0,Embassy/Consulate,,U.S. Embassy,217.0,Popular Front for the Liberation of Palestine (PFLP),6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,0.0,0.0,1,,,,,,PGIS,0,1,
159,197003300001,1970,3,30,,0,,217,United States,1,North America,Illinois,Biggsville,40.85122,-90.864369,"3/30/1970: Unknown perpetrators set fire to the Old State Bank of Biggsville building which housed the Selective Service Offices in Biggsville, Illinois, United States.  There were no casualties but the building and draft records were destroyed causing an estimated $10,500 in damages.",0,1,0,7,Facility/Infrastructure Attack,2,Government (General),21.0,Government Building/Facility/Office,Selective Service,Selective Service office in Biggsville Illinois,217.0,Left-Wing Militants,8,Incendiary,18.0,Arson/Fire,0.0,0.0,1,3.0,Minor (likely < $1 million),105000.0,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Fire in Draft Office Destroys Many Files,"" Chicago Tribune, March 29, 1970.",Hewitt Project,-9,-9,
160,197003300002,1970,3,30,,0,,217,United States,1,North America,Georgia,Fort Benning,32.3575,-84.95623,"3/30/1971: A United States soldier threw a firebomb at the military courthouse in Fort Benning, Georgia, United States where the trial of Lt. William Calley was taking place.  Lt. William Calley was on trial for his involvement in the My Lai Massacre.  It is unknown if the attack was successful.",0,1,0,7,Facility/Infrastructure Attack,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Military courthouse where the trial of Lt. William Calley was held,"Military courthouse, Fort Benning Georgia",217.0,Left-Wing Militants,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,0.0,0.0,-9,4.0,Unknown,,"William Greider, ""Calley Pleads for Future Gis,"" Washington Post, March 31, 1971.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.",Hewitt Project,-9,-9,
